142, 10, 12.658228
141, 6, 7.594937
130, 10, 12.658228
123, 12, 15.189873
128, 13, 16.455696
122, 14, 17.721519
107, 16, 20.253165
114, 21, 26.582278
99, 17, 21.518987
102, 18, 22.784810
97, 11, 13.924051
90, 24, 30.379747
99, 20, 25.316456
95, 23, 29.113924
96, 19, 24.050633
93, 18, 22.784810
94, 24, 30.379747
79, 79, 100.000000
89, 30, 37.974684
101, 27, 34.177215
102, 10, 12.658228
104, 9, 11.392405
111, 8, 10.126582
99, 9, 11.392405
100, 5, 6.329114
102, 14, 17.721519
111, 4, 5.063291
107, 10, 12.658228
107, 10, 12.658228
113, 10, 12.658228
117, 12, 15.189873
126, 6, 7.594937
116, 8, 10.126582
127, 11, 13.924051
128, 11, 13.924051
117, 3, 3.797468
111, 16, 20.253165
107, 8, 10.126582
120, 5, 6.329114
120, 5, 6.329114
115, 6, 7.594937
104, 8, 10.126582
106, 6, 7.594937
110, 9, 11.392405
104, 12, 15.189873
104, 12, 15.189873
86, 6, 7.594937
102, 3, 3.797468
111, 5, 6.329114
97, 11, 13.924051
97, 11, 13.924051
92, 3, 3.797468
92, 3, 3.797468
91, 7, 8.860759
88, 6, 7.594937
82, 10, 12.658228
81, 5, 6.329114
98, 18, 18.750000
106, 15, 15.625000
99, 20, 20.833333
98, 11, 11.458333
69, 15, 15.625000
63, 19, 19.791667
76, 15, 15.625000
72, 13, 13.541667
81, 27, 28.125000
80, 13, 13.541667
82, 17, 17.708333
79, 22, 22.916667
74, 17, 17.708333
78, 10, 10.416667
79, 25, 26.041667
69, 25, 26.041667
79, 24, 25.000000
80, 30, 31.250000
72, 21, 21.875000
79, 17, 17.708333
73, 35, 36.458333
72, 20, 20.833333
78, 21, 21.875000
87, 21, 21.875000
83, 17, 17.708333
85, 22, 22.916667
94, 27, 28.125000
100, 22, 22.916667
96, 21, 21.875000
104, 24, 25.000000
104, 24, 25.000000
100, 26, 27.083333
96, 29, 30.208333
99, 26, 27.083333
99, 35, 36.458333
96, 33, 34.375000
105, 43, 44.791667
102, 46, 47.916667
102, 60, 62.500000
96, 96, 100.000000
96, 96, 100.000000
111, 49, 51.041667
95, 46, 47.916667
95, 42, 43.750000
92, 50, 52.083333
91, 29, 30.208333
90, 40, 41.666667
81, 28, 29.166667
98, 34, 35.416667
91, 29, 30.208333
94, 32, 33.333333
103, 25, 26.041667
92, 29, 30.208333
96, 20, 20.833333
101, 20, 20.833333
90, 23, 23.958333
92, 23, 23.958333
92, 24, 25.000000
106, 25, 26.041667
95, 20, 20.833333
112, 27, 28.125000
119, 26, 27.083333
125, 29, 30.208333
123, 26, 27.083333
122, 13, 13.541667
119, 19, 19.791667
111, 20, 20.833333
125, 23, 23.958333
107, 21, 21.875000
118, 18, 18.750000
115, 14, 14.583333
115, 14, 14.583333
123, 18, 18.750000
113, 26, 27.083333
118, 15, 15.625000
125, 22, 17.886179
123, 29, 23.577236
116, 33, 26.829268
107, 31, 25.203252
114, 39, 31.707317
118, 23, 18.699187
118, 36, 29.268293
128, 33, 26.829268
129, 41, 33.333333
132, 31, 25.203252
137, 36, 29.268293
134, 42, 34.146341
119, 32, 26.016260
121, 37, 30.081301
115, 41, 33.333333
115, 41, 33.333333
124, 37, 30.081301
121, 42, 34.146341
127, 43, 34.959350
129, 47, 38.211382
131, 47, 38.211382
131, 47, 38.211382
126, 48, 39.024390
146, 42, 34.146341
132, 56, 45.528455
135, 49, 39.837398
118, 62, 50.406504
117, 39, 31.707317
124, 54, 43.902439
138, 67, 54.471545
120, 58, 47.154472
107, 58, 47.154472
119, 71, 57.723577
114, 71, 57.723577
123, 123, 100.000000
131, 64, 52.032520
149, 54, 43.902439
139, 48, 39.024390
147, 49, 39.837398
150, 46, 37.398374
158, 47, 38.211382
154, 42, 34.146341
166, 46, 37.398374
152, 51, 41.463415
183, 20, 16.260163
197, 21, 17.073171
215, 21, 17.073171
233, 22, 17.886179
224, 18, 14.634146
213, 12, 9.756098
181, 9, 7.317073
186, 6, 4.878049
166, 5, 4.065041
168, 8, 6.504065
154, 2, 1.626016
159, 5, 4.065041
134, 6, 4.878049
132, 10, 8.130081
135, 5, 4.065041
129, 4, 3.252033
125, 12, 13.333333
125, 15, 16.666667
118, 9, 10.000000
121, 10, 11.111111
115, 13, 14.444444
101, 16, 17.777778
97, 11, 12.222222
109, 15, 16.666667
103, 14, 15.555556
103, 12, 13.333333
104, 9, 10.000000
112, 11, 12.222222
98, 21, 23.333333
98, 19, 21.111111
90, 9, 10.000000
102, 30, 33.333333
97, 20, 22.222222
95, 23, 25.555556
95, 39, 43.333333
90, 38, 42.222222
90, 38, 42.222222
85, 34, 37.777778
69, 43, 47.777778
80, 56, 62.222222
90, 90, 100.000000
81, 58, 64.444444
81, 58, 64.444444
85, 51, 56.666667
82, 47, 52.222222
87, 29, 32.222222
81, 32, 35.555556
79, 29, 32.222222
87, 36, 40.000000
84, 28, 31.111111
90, 28, 31.111111
95, 20, 22.222222
82, 28, 31.111111
87, 25, 27.777778
95, 16, 17.777778
88, 14, 15.555556
91, 21, 23.333333
91, 21, 23.333333
83, 14, 15.555556
83, 14, 15.555556
88, 18, 20.000000
87, 13, 14.444444
89, 11, 12.222222
86, 12, 13.333333
92, 14, 15.555556
92, 14, 15.555556
89, 12, 13.333333
77, 10, 11.111111
84, 16, 17.777778
84, 22, 24.444444
84, 14, 15.555556
95, 28, 19.858156
99, 38, 26.950355
83, 28, 19.858156
101, 22, 15.602837
113, 31, 21.985816
104, 29, 20.567376
92, 20, 14.184397
109, 29, 20.567376
131, 32, 22.695035
131, 32, 22.695035
109, 22, 15.602837
102, 18, 12.765957
74, 17, 12.056738
60, 13, 9.219858
71, 35, 24.822695
71, 35, 24.822695
113, 30, 21.276596
117, 33, 23.404255
127, 35, 24.822695
123, 43, 30.496454
139, 40, 28.368794
127, 45, 31.914894
131, 55, 39.007092
127, 59, 41.843972
127, 59, 41.843972
130, 60, 42.553191
135, 61, 43.262411
145, 80, 56.737589
138, 85, 60.283688
141, 141, 100.000000
141, 94, 66.666667
143, 82, 58.156028
148, 77, 54.609929
127, 68, 48.226950
129, 75, 53.191489
127, 64, 45.390071
122, 47, 33.333333
106, 47, 33.333333
112, 47, 33.333333
105, 43, 30.496454
95, 50, 35.460993
115, 32, 22.695035
105, 45, 31.914894
73, 35, 24.822695
73, 35, 24.822695
75, 27, 19.148936
63, 27, 19.148936
39, 51, 36.170213
43, 38, 26.950355
31, 36, 25.531915
35, 33, 23.404255
30, 39, 27.659574
38, 37, 26.241135
47, 29, 20.567376
43, 45, 31.914894
38, 29, 20.567376
38, 20, 14.184397
42, 22, 15.602837
36, 13, 9.219858
36, 19, 13.475177
36, 18, 37.500000
40, 17, 35.416667
35, 14, 29.166667
40, 18, 37.500000
45, 15, 31.250000
49, 16, 33.333333
46, 11, 22.916667
44, 15, 31.250000
47, 13, 27.083333
43, 10, 20.833333
42, 12, 25.000000
45, 19, 39.583333
44, 15, 31.250000
44, 15, 31.250000
52, 19, 39.583333
44, 18, 37.500000
39, 23, 47.916667
43, 15, 31.250000
38, 16, 33.333333
41, 16, 33.333333
37, 18, 37.500000
40, 17, 35.416667
40, 17, 35.416667
46, 21, 43.750000
48, 22, 45.833333
39, 30, 62.500000
39, 30, 62.500000
42, 27, 56.250000
48, 46, 95.833333
48, 46, 95.833333
36, 28, 58.333333
35, 30, 62.500000
37, 26, 54.166667
40, 24, 50.000000
40, 24, 50.000000
36, 15, 31.250000
39, 19, 39.583333
40, 18, 37.500000
38, 20, 41.666667
32, 23, 47.916667
34, 20, 41.666667
36, 22, 45.833333
38, 22, 45.833333
40, 25, 52.083333
33, 25, 52.083333
33, 19, 39.583333
32, 15, 31.250000
34, 16, 33.333333
41, 14, 29.166667
32, 14, 29.166667
35, 22, 45.833333
34, 15, 31.250000
35, 18, 37.500000
34, 15, 31.250000
36, 12, 25.000000
34, 14, 29.166667
33, 11, 22.916667
34, 18, 37.500000
37, 13, 27.083333
34, 14, 29.166667
37, 15, 18.292683
33, 13, 15.853659
33, 13, 15.853659
37, 18, 21.951220
39, 21, 25.609756
36, 18, 21.951220
36, 18, 21.951220
40, 17, 20.731707
40, 17, 20.731707
36, 18, 21.951220
36, 18, 21.951220
34, 16, 19.512195
34, 16, 19.512195
37, 23, 28.048780
42, 15, 18.292683
42, 18, 21.951220
42, 18, 21.951220
42, 7, 8.536585
44, 18, 21.951220
40, 17, 20.731707
40, 17, 20.731707
40, 17, 20.731707
42, 26, 31.707317
42, 26, 31.707317
36, 22, 26.829268
43, 26, 31.707317
45, 26, 31.707317
67, 47, 57.317073
77, 60, 73.170732
82, 82, 100.000000
97, 56, 68.292683
92, 53, 64.634146
85, 46, 56.097561
82, 43, 52.439024
92, 38, 46.341463
118, 26, 31.707317
136, 19, 23.170732
161, 17, 20.731707
126, 10, 12.195122
126, 10, 12.195122
111, 12, 14.634146
107, 11, 13.414634
108, 11, 13.414634
113, 5, 6.097561
116, 7, 8.536585
124, 10, 12.195122
114, 5, 6.097561
117, 8, 9.756098
131, 5, 6.097561
143, 9, 10.975610
143, 9, 10.975610
112, 10, 12.195122
112, 2, 2.439024
108, 8, 9.756098
103, 8, 9.756098
106, 8, 9.756098
105, 7, 8.536585
96, 8, 9.756098
90, 7, 8.536585
105, 10, 12.195122
75, 26, 17.333333
77, 14, 9.333333
71, 16, 10.666667
93, 17, 11.333333
98, 18, 12.000000
105, 17, 11.333333
120, 8, 5.333333
127, 17, 11.333333
130, 10, 6.666667
130, 10, 6.666667
133, 19, 12.666667
134, 24, 16.000000
131, 30, 20.000000
131, 22, 14.666667
109, 30, 20.000000
109, 30, 20.000000
120, 28, 18.666667
122, 24, 16.000000
116, 23, 15.333333
108, 33, 22.000000
107, 23, 15.333333
98, 29, 19.333333
104, 33, 22.000000
116, 32, 21.333333
127, 37, 24.666667
124, 61, 40.666667
140, 57, 38.000000
156, 62, 41.333333
151, 71, 47.333333
150, 148, 98.666667
136, 79, 52.666667
142, 73, 48.666667
138, 69, 46.000000
139, 54, 36.000000
151, 61, 40.666667
169, 38, 25.333333
162, 28, 18.666667
166, 24, 16.000000
158, 28, 18.666667
175, 24, 16.000000
170, 23, 15.333333
165, 20, 13.333333
170, 22, 14.666667
166, 20, 13.333333
174, 12, 8.000000
179, 26, 17.333333
183, 25, 16.666667
167, 21, 14.000000
174, 35, 23.333333
182, 26, 17.333333
187, 30, 20.000000
189, 14, 9.333333
183, 17, 11.333333
189, 18, 12.000000
200, 17, 11.333333
197, 26, 17.333333
209, 25, 16.666667
225, 23, 15.333333
221, 32, 21.333333
211, 24, 16.000000
210, 14, 9.333333
199, 22, 14.666667
197, 20, 13.333333
193, 7, 4.666667
197, 12, 8.000000
205, 26, 17.333333
196, 20, 13.333333
189, 14, 9.333333
192, 11, 7.333333
